Date,Store_ID,Product_ID,Units_Sold,Demand_Forecast,Discount,Weather_Condition,Holiday/Promotion,Region,Competitor_Pricing,Seasonality
2022-07-28,S002,P0014,197,206.74,0.15,Rainy,1,East,93.96,Summer
2022-07-28,S002,P0015,186,182.27,0.10,Cloudy,1,South,49.18,Winter
2022-07-28,S002,P0016,30,45.33,0.15,Cloudy,1,East,13.15,Autumn
2022-07-28,S002,P0017,288,293.27,0.20,Sunny,0,East,100.43,Summer
2022-07-28,S002,P0018,38,49.56,0.05,Snowy,0,West,61.34,Autumn
2022-07-28,S002,P0019,24,23.49,0.10,Snowy,0,West,59.01,Autumn
2022-07-28,S002,P0020,356,349.56,0.15,Cloudy,1,West,41.55,Winter
2022-07-28,S003,P0001,63,74.15,0.10,Sunny,1,East,46.67,Autumn
2022-07-28,S003,P0002,188,205.20,0.20,Sunny,0,South,22.94,Summer
2022-07-28,S003,P0003,100,96.37,0.15,Sunny,0,East,84.13,Autumn
2022-07-28,S003,P0004,229,237.30,0.20,Sunny,1,North,96.07,Winter
2022-07-28,S003,P0005,103,114.69,0.05,Sunny,1,North,62.44,Summer
2022-07-28,S003,P0006,155,160.16,0.00,Rainy,0,South,22.59,Summer
2022-07-28,S003,P0007,14,12.05,0.20,Cloudy,1,North,78.06,Autumn
2022-07-28,S003,P0008,303,316.95,0.20,Snowy,0,North,43.76,Summer
2022-07-28,S003,P0009,215,208.70,0.00,Sunny,0,North,37.36,Spring
2022-07-28,S003,P0010,95,114.61,0.10,Rainy,0,East,10.73,Spring
2022-07-28,S003,P0011,88,94.19,0.15,Cloudy,0,West,60.61,Summer
2022-07-28,S003,P0012,76,71.90,0.10,Sunny,1,South,11.23,Summer
2022-07-28,S003,P0013,230,236.82,0.10,Rainy,1,West,79.01,Winter
2022-07-28,S003,P0014,337,349.65,0.10,Snowy,0,East,69.81,Autumn
2022-07-28,S003,P0015,162,172.43,0.15,Sunny,1,South,63.13,Winter
2022-07-28,S003,P0016,215,231.72,0.05,Sunny,0,North,55.13,Winter
2022-07-28,S003,P0017,108,113.58,0.15,Rainy,1,West,27.18,Spring
2022-07-28,S003,P0018,82,82.80,0.20,Rainy,1,South,12.49,Summer
2022-07-28,S003,P0019,69,63.04,0.05,Rainy,1,South,17.98,Summer
2022-07-28,S003,P0020,211,230.50,0.15,Cloudy,0,North,34.33,Autumn
2022-07-28,S004,P0001,75,93.28,0.05,Rainy,1,West,43.57,Summer
2022-07-28,S004,P0002,67,82.56,0.20,Cloudy,1,West,38.03,Summer
2022-07-28,S004,P0003,290,294.85,0.00,Rainy,0,South,77.78,Autumn
2022-07-28,S004,P0004,4,3.92,0.10,Snowy,0,West,15.45,Autumn
2022-07-28,S004,P0005,26,33.74,0.05,Cloudy,0,West,55.30,Autumn
2022-07-28,S004,P0006,22,16.78,0.05,Cloudy,0,North,22.71,Summer
2022-07-28,S004,P0007,143,150.60,0.10,Sunny,1,East,26.06,Summer
2022-07-28,S004,P0008,253,257.10,0.10,Sunny,1,West,13.43,Winter
2022-07-28,S004,P0009,91,103.24,0.15,Rainy,1,East,10.00,Winter
2022-07-28,S004,P0010,169,177.86,0.10,Rainy,0,East,80.05,Summer
2022-07-28,S004,P0011,177,182.79,0.00,Rainy,0,South,37.21,Autumn
2022-07-28,S004,P0012,41,42.41,0.15,Sunny,0,West,53.76,Autumn
2022-07-28,S004,P0013,296,299.37,0.15,Rainy,1,East,71.59,Spring
2022-07-28,S004,P0014,3,11.96,0.00,Cloudy,1,South,72.89,Summer
2022-07-28,S004,P0015,3,10.36,0.05,Rainy,1,South,17.27,Spring
2022-07-28,S004,P0016,81,88.05,0.10,Rainy,0,South,59.20,Spring
2022-07-28,S004,P0017,402,406.33,0.00,Sunny,1,East,18.77,Summer
2022-07-28,S004,P0018,9,13.91,0.00,Snowy,1,West,53.64,Autumn
2022-07-28,S004,P0019,182,195.43,0.10,Snowy,0,South,51.30,Spring
2022-07-28,S004,P0020,121,120.82,0.10,Snowy,1,North,47.16,Spring
2022-07-28,S005,P0001,115,109.29,0.05,Snowy,0,South,58.63,Winter
2022-07-28,S005,P0002,225,216.92,0.20,Sunny,1,East,53.23,Spring
2022-07-28,S005,P0003,74,64.56,0.15,Snowy,1,East,39.73,Winter
2022-07-28,S005,P0004,29,27.55,0.10,Snowy,1,West,31.22,Summer
2022-07-28,S005,P0005,91,84.46,0.05,Sunny,1,South,65.53,Spring
2022-07-28,S005,P0006,112,116.07,0.05,Cloudy,1,South,86.05,Summer
2022-07-28,S005,P0007,189,202.70,0.20,Sunny,0,East,83.61,Summer
2022-07-28,S005,P0008,45,62.91,0.05,Cloudy,0,North,37.53,Spring
2022-07-28,S005,P0009,130,132.10,0.05,Cloudy,1,North,52.93,Summer
2022-07-28,S005,P0010,62,52.24,0.20,Rainy,0,South,45.85,Spring
2022-07-28,S005,P0011,70,84.35,0.05,Snowy,0,South,14.33,Summer
2022-07-28,S005,P0012,89,87.54,0.05,Cloudy,1,East,68.31,Summer
2022-07-28,S005,P0013,247,253.19,0.00,Rainy,1,North,38.32,Winter
2022-07-28,S005,P0014,367,379.07,0.10,Cloudy,1,East,57.87,Summer
2022-07-28,S005,P0015,340,357.23,0.20,Rainy,1,South,87.32,Spring
2022-07-28,S005,P0016,128,142.21,0.20,Rainy,1,South,85.53,Winter
2022-07-28,S005,P0017,33,34.83,0.15,Cloudy,1,East,81.09,Autumn
2022-07-28,S005,P0018,42,38.86,0.15,Snowy,0,West,65.03,Spring
2022-07-28,S005,P0019,127,129.12,0.20,Cloudy,0,South,70.41,Autumn
2022-07-28,S005,P0020,149,147.68,0.00,Cloudy,1,East,89.35,Summer
2022-07-29,S001,P0001,177,177.06,0.00,Sunny,0,West,47.74,Autumn
2022-07-29,S001,P0002,56,56.97,0.05,Sunny,0,West,39.93,Winter
2022-07-29,S001,P0003,36,47.04,0.00,Cloudy,0,North,69.54,Summer
2022-07-29,S001,P0004,160,169.64,0.00,Rainy,1,West,65.96,Autumn
2022-07-29,S001,P0005,397,407.64,0.20,Snowy,0,North,53.77,Spring
2022-07-29,S001,P0006,253,252.26,0.20,Snowy,1,East,44.35,Autumn
2022-07-29,S001,P0007,185,183.51,0.20,Sunny,1,West,7.56,Winter
2022-07-29,S001,P0008,211,207.76,0.15,Rainy,0,North,12.55,Autumn
2022-07-29,S001,P0009,326,327.13,0.15,Rainy,0,South,99.09,Spring
2022-07-29,S001,P0010,30,25.88,0.20,Snowy,1,West,25.72,Spring
2022-07-29,S001,P0011,67,69.87,0.05,Sunny,1,South,25.65,Autumn
2022-07-29,S001,P0012,158,156.40,0.15,Cloudy,0,South,98.51,Autumn
2022-07-29,S001,P0013,38,46.38,0.15,Snowy,1,South,40.96,Spring
2022-07-29,S001,P0014,141,152.97,0.00,Snowy,1,North,69.29,Spring
2022-07-29,S001,P0015,95,113.34,0.10,Rainy,0,West,17.71,Winter
2022-07-29,S001,P0016,311,320.58,0.15,Sunny,1,East,44.06,Spring
2022-07-29,S001,P0017,197,193.72,0.15,Rainy,0,East,67.15,Summer
2022-07-29,S001,P0018,88,88.49,0.10,Cloudy,0,West,27.08,Summer
2022-07-29,S001,P0019,135,130.09,0.20,Snowy,1,South,91.04,Summer
2022-07-29,S001,P0020,67,63.09,0.05,Cloudy,0,South,22.40,Summer
2022-07-29,S002,P0001,23,37.29,0.05,Rainy,0,West,28.94,Summer
2022-07-29,S002,P0002,67,73.49,0.10,Snowy,1,East,76.33,Spring
2022-07-29,S002,P0003,282,274.22,0.00,Cloudy,0,North,67.96,Winter
2022-07-29,S002,P0004,37,50.79,0.15,Snowy,1,East,60.93,Autumn
2022-07-29,S002,P0005,213,225.59,0.20,Snowy,0,South,55.56,Winter
2022-07-29,S002,P0006,124,124.90,0.15,Snowy,1,South,33.37,Summer
2022-07-29,S002,P0007,70,70.83,0.00,Cloudy,0,South,82.49,Spring
2022-07-29,S002,P0008,223,214.15,0.10,Snowy,1,North,18.31,Autumn
2022-07-29,S002,P0009,163,182.06,0.10,Rainy,1,West,36.72,Summer
2022-07-29,S002,P0010,2,-0.88,0.05,Rainy,1,North,59.29,Autumn
2022-07-29,S002,P0011,101,112.36,0.05,Sunny,0,South,34.34,Summer
2022-07-29,S002,P0012,141,145.46,0.15,Snowy,1,South,24.51,Winter
2022-07-29,S002,P0013,73,91.47,0.20,Sunny,0,North,72.75,Summer
2022-07-29,S002,P0014,34,33.27,0.15,Rainy,1,North,32.41,Autumn
2022-07-29,S002,P0015,98,100.30,0.00,Cloudy,0,East,58.73,Autumn
2022-07-29,S002,P0016,387,400.77,0.15,Rainy,1,North,72.90,Spring
2022-07-29,S002,P0017,296,291.94,0.05,Cloudy,0,South,56.58,Summer
2022-07-29,S002,P0018,144,141.85,0.00,Rainy,0,North,25.11,Summer
2022-07-29,S002,P0019,66,58.37,0.15,Snowy,1,South,72.59,Summer
2022-07-29,S002,P0020,42,44.38,0.15,Snowy,1,East,28.66,Summer
2022-07-29,S003,P0001,185,182.48,0.05,Cloudy,0,South,28.55,Spring
2022-07-29,S003,P0002,62,62.10,0.00,Cloudy,1,West,47.35,Summer
2022-07-29,S003,P0003,213,227.96,0.10,Cloudy,1,South,20.78,Spring
2022-07-29,S003,P0004,82,90.80,0.20,Snowy,0,West,88.50,Spring
2022-07-29,S003,P0005,85,76.93,0.15,Sunny,0,South,41.66,Autumn
2022-07-29,S003,P0006,155,159.77,0.20,Snowy,1,South,15.01,Spring
2022-07-29,S003,P0007,9,13.29,0.20,Cloudy,0,West,56.48,Summer
2022-07-29,S003,P0008,427,429.41,0.00,Cloudy,0,North,65.17,Winter
2022-07-29,S003,P0009,13,7.04,0.05,Cloudy,1,East,76.53,Autumn
2022-07-29,S003,P0010,351,362.57,0.10,Rainy,0,South,79.18,Winter
2022-07-29,S003,P0011,250,262.07,0.05,Cloudy,0,West,100.68,Summer
2022-07-29,S003,P0012,24,19.50,0.00,Snowy,1,West,10.86,Winter
2022-07-29,S003,P0013,36,55.25,0.20,Rainy,0,West,41.07,Spring
2022-07-29,S003,P0014,32,30.18,0.00,Snowy,0,West,54.97,Summer
2022-07-29,S003,P0015,97,116.46,0.00,Sunny,1,West,91.59,Spring
2022-07-29,S003,P0016,247,240.54,0.15,Rainy,1,North,83.17,Autumn
2022-07-29,S003,P0017,242,253.26,0.20,Cloudy,1,East,77.99,Summer
2022-07-29,S003,P0018,81,88.65,0.00,Cloudy,1,West,36.94,Summer
2022-07-29,S003,P0019,138,145.78,0.15,Cloudy,0,West,82.39,Summer
2022-07-29,S003,P0020,94,86.02,0.15,Cloudy,0,East,70.42,Summer
2022-07-29,S004,P0001,301,300.27,0.20,Rainy,1,West,35.84,Winter
2022-07-29,S004,P0002,84,76.50,0.15,Sunny,1,West,22.64,Winter
2022-07-29,S004,P0003,96,104.94,0.00,Snowy,0,South,60.24,Summer
2022-07-29,S004,P0004,150,167.39,0.05,Cloudy,0,East,33.15,Winter
2022-07-29,S004,P0005,22,37.03,0.05,Sunny,1,West,80.92,Autumn
2022-07-29,S004,P0006,59,77.36,0.00,Cloudy,0,East,87.99,Spring
2022-07-29,S004,P0007,427,418.57,0.00,Rainy,1,West,37.44,Autumn
2022-07-29,S004,P0008,38,37.83,0.00,Rainy,0,East,30.96,Winter
2022-07-29,S004,P0009,39,39.26,0.20,Rainy,0,South,66.98,Winter
2022-07-29,S004,P0010,435,447.58,0.15,Sunny,0,South,31.17,Autumn
2022-07-29,S004,P0011,19,32.87,0.20,Rainy,1,South,78.46,Winter
2022-07-29,S004,P0012,253,243.18,0.05,Rainy,1,North,77.16,Summer
2022-07-29,S004,P0013,39,55.75,0.20,Snowy,0,South,81.84,Winter
2022-07-29,S004,P0014,325,320.54,0.10,Rainy,0,North,92.05,Winter
2022-07-29,S004,P0015,236,233.28,0.10,Rainy,1,South,43.17,Summer
2022-07-29,S004,P0016,4,19.15,0.05,Sunny,1,North,21.35,Spring
2022-07-29,S004,P0017,2,8.70,0.20,Snowy,0,West,97.17,Autumn
2022-07-29,S004,P0018,116,131.75,0.10,Sunny,0,South,16.96,Winter
2022-07-29,S004,P0019,235,226.27,0.00,Rainy,1,West,71.14,Autumn
2022-07-29,S004,P0020,307,299.93,0.20,Sunny,1,West,44.42,Winter
2022-07-29,S005,P0001,171,178.15,0.00,Snowy,0,West,77.08,Winter
2022-07-29,S005,P0002,110,126.37,0.05,Rainy,0,West,26.71,Spring
2022-07-29,S005,P0003,120,127.24,0.15,Cloudy,0,North,48.97,Autumn
2022-07-29,S005,P0004,140,152.69,0.05,Snowy,0,West,100.76,Spring
2022-07-29,S005,P0005,203,193.07,0.00,Sunny,1,East,28.76,Winter
2022-07-29,S005,P0006,101,103.69,0.15,Rainy,1,North,64.17,Summer
2022-07-29,S005,P0007,146,162.82,0.10,Rainy,0,West,30.50,Summer
2022-07-29,S005,P0008,103,122.85,0.20,Rainy,0,North,62.84,Summer
2022-07-29,S005,P0009,350,369.61,0.05,Sunny,0,West,49.56,Summer
2022-07-29,S005,P0010,375,365.60,0.20,Sunny,0,East,96.15,Autumn
2022-07-29,S005,P0011,208,225.30,0.00,Snowy,1,West,75.67,Autumn
2022-07-29,S005,P0012,46,65.50,0.20,Snowy,1,South,49.44,Autumn
2022-07-29,S005,P0013,323,316.15,0.20,Cloudy,0,West,99.50,Spring
2022-07-29,S005,P0014,256,256.70,0.15,Rainy,0,East,59.54,Summer
2022-07-29,S005,P0015,370,372.62,0.20,Rainy,1,East,21.38,Winter
2022-07-29,S005,P0016,223,238.31,0.00,Cloudy,0,West,24.94,Autumn
2022-07-29,S005,P0017,251,242.06,0.10,Sunny,1,South,44.43,Autumn
2022-07-29,S005,P0018,41,56.74,0.10,Rainy,0,East,25.19,Autumn
2022-07-29,S005,P0019,98,105.27,0.05,Rainy,0,South,68.87,Autumn
2022-07-29,S005,P0020,37,35.21,0.20,Snowy,1,North,71.94,Autumn
2022-07-30,S001,P0001,202,209.87,0.20,Cloudy,0,South,101.36,Winter
2022-07-30,S001,P0002,160,161.42,0.05,Cloudy,1,North,58.06,Spring
2022-07-30,S001,P0003,71,64.96,0.10,Sunny,1,East,61.11,Winter
2022-07-30,S001,P0004,2,12.12,0.15,Sunny,0,East,54.93,Winter
2022-07-30,S001,P0005,71,88.73,0.20,Sunny,0,North,35.14,Autumn
2022-07-30,S001,P0006,29,33.96,0.20,Cloudy,0,North,95.41,Autumn
2022-07-30,S001,P0007,50,40.26,0.00,Cloudy,1,South,61.18,Spring
2022-07-30,S001,P0008,93,110.31,0.15,Snowy,0,West,53.81,Summer
2022-07-30,S001,P0009,8,24.29,0.00,Cloudy,1,South,52.06,Spring
2022-07-30,S001,P0010,283,300.63,0.00,Cloudy,1,East,10.64,Autumn
2022-07-30,S001,P0011,84,89.94,0.15,Snowy,1,West,21.58,Autumn
2022-07-30,S001,P0012,15,26.67,0.15,Sunny,0,East,30.46,Autumn
2022-07-30,S001,P0013,46,58.46,0.00,Snowy,0,East,31.84,Spring
2022-07-30,S001,P0014,249,252.45,0.05,Snowy,0,North,61.18,Summer
2022-07-30,S001,P0015,184,188.85,0.00,Cloudy,1,North,76.62,Spring
2022-07-30,S001,P0016,121,117.05,0.05,Snowy,0,North,23.69,Spring
2022-07-30,S001,P0017,91,93.61,0.00,Rainy,0,East,47.47,Winter
2022-07-30,S001,P0018,84,96.43,0.00,Cloudy,1,West,38.95,Spring
2022-07-30,S001,P0019,197,203.86,0.10,Sunny,0,North,20.83,Autumn
2022-07-30,S001,P0020,57,56.08,0.20,Sunny,1,South,52.13,Spring
2022-07-30,S002,P0001,58,55.78,0.20,Cloudy,1,East,76.94,Autumn
2022-07-30,S002,P0002,177,190.14,0.20,Rainy,1,South,78.37,Winter
2022-07-30,S002,P0003,260,264.62,0.20,Cloudy,0,North,29.32,Spring
2022-07-30,S002,P0004,179,180.08,0.20,Snowy,1,East,14.96,Spring
2022-07-30,S002,P0005,144,142.45,0.20,Sunny,0,North,94.35,Autumn
2022-07-30,S002,P0006,40,53.02,0.10,Snowy,0,South,26.66,Spring
2022-07-30,S002,P0007,74,74.11,0.15,Cloudy,1,East,21.69,Spring
2022-07-30,S002,P0008,61,66.37,0.10,Cloudy,1,East,88.38,Spring
2022-07-30,S002,P0009,192,187.97,0.00,Rainy,1,East,57.49,Autumn
2022-07-30,S002,P0010,127,135.99,0.10,Rainy,1,South,44.37,Summer
2022-07-30,S002,P0011,191,198.24,0.00,Snowy,0,North,45.91,Winter
2022-07-30,S002,P0012,36,34.03,0.05,Rainy,0,West,11.72,Autumn
2022-07-30,S002,P0013,7,18.93,0.10,Snowy,0,North,50.34,Spring
2022-07-30,S002,P0014,101,118.58,0.00,Sunny,0,East,19.20,Spring
2022-07-30,S002,P0015,354,366.52,0.05,Snowy,1,North,38.39,Summer
2022-07-30,S002,P0016,76,83.72,0.20,Rainy,0,North,18.66,Spring
2022-07-30,S002,P0017,252,270.95,0.10,Cloudy,0,North,24.66,Summer
2022-07-30,S002,P0018,106,98.02,0.05,Rainy,1,West,43.98,Autumn
2022-07-30,S002,P0019,121,112.31,0.20,Cloudy,1,South,87.77,Autumn
2022-07-30,S002,P0020,271,286.89,0.05,Snowy,1,East,47.50,Summer
2022-07-30,S003,P0001,294,285.10,0.20,Cloudy,1,North,86.84,Spring
2022-07-30,S003,P0002,36,30.85,0.05,Sunny,1,South,39.66,Spring
2022-07-30,S003,P0003,99,97.24,0.15,Sunny,0,East,52.19,Winter
2022-07-30,S003,P0004,180,198.06,0.10,Snowy,0,West,21.15,Winter
2022-07-30,S003,P0005,50,48.17,0.10,Cloudy,1,East,36.88,Summer
2022-07-30,S003,P0006,220,234.14,0.15,Sunny,0,West,58.44,Summer
2022-07-30,S003,P0007,83,77.41,0.15,Rainy,0,South,34.45,Spring
2022-07-30,S003,P0008,177,192.58,0.05,Sunny,0,North,43.21,Autumn
2022-07-30,S003,P0009,41,33.86,0.10,Snowy,0,East,42.23,Summer
2022-07-30,S003,P0010,115,133.39,0.00,Cloudy,1,West,55.52,Autumn
2022-07-30,S003,P0011,157,170.80,0.15,Cloudy,0,West,24.33,Spring
2022-07-30,S003,P0012,14,18.77,0.00,Cloudy,1,South,36.09,Spring
2022-07-30,S003,P0013,71,69.63,0.15,Snowy,0,North,94.89,Summer
2022-07-30,S003,P0014,189,196.33,0.05,Snowy,0,North,73.26,Summer
2022-07-30,S003,P0015,361,366.27,0.05,Cloudy,1,East,26.31,Spring
2022-07-30,S003,P0016,172,187.50,0.15,Snowy,1,South,96.49,Winter
2022-07-30,S003,P0017,81,82.94,0.10,Cloudy,0,South,96.56,Summer
2022-07-30,S003,P0018,32,31.94,0.00,Cloudy,1,East,91.12,Summer
2022-07-30,S003,P0019,204,203.56,0.20,Rainy,0,North,54.70,Spring
2022-07-30,S003,P0020,78,89.07,0.15,Rainy,0,North,83.82,Spring
2022-07-30,S004,P0001,11,4.42,0.15,Snowy,0,West,20.91,Autumn
2022-07-30,S004,P0002,59,65.73,0.00,Rainy,1,South,33.92,Summer
2022-07-30,S004,P0003,107,125.56,0.00,Snowy,1,West,24.23,Summer
2022-07-30,S004,P0004,32,26.28,0.05,Snowy,1,East,64.03,Spring
2022-07-30,S004,P0005,58,68.58,0.10,Cloudy,0,East,57.52,Summer
2022-07-30,S004,P0006,90,105.86,0.20,Sunny,0,South,61.67,Spring
2022-07-30,S004,P0007,43,46.50,0.00,Sunny,0,South,61.78,Winter
2022-07-30,S004,P0008,138,150.03,0.15,Snowy,0,South,103.51,Spring
2022-07-30,S004,P0009,49,39.23,0.20,Cloudy,1,West,94.19,Autumn
2022-07-30,S004,P0010,2,5.82,0.10,Cloudy,1,South,17.11,Winter
2022-07-30,S004,P0011,57,59.23,0.10,Rainy,1,West,56.03,Summer
2022-07-30,S004,P0012,135,127.62,0.05,Rainy,0,South,101.81,Winter
2022-07-30,S004,P0013,17,27.41,0.15,Rainy,0,South,10.52,Autumn
2022-07-30,S004,P0014,62,58.87,0.05,Cloudy,0,West,86.22,Winter
2022-07-30,S004,P0015,27,23.61,0.05,Snowy,0,South,72.11,Spring
2022-07-30,S004,P0016,209,210.82,0.20,Rainy,1,West,60.44,Summer
2022-07-30,S004,P0017,123,114.08,0.20,Snowy,1,East,9.72,Summer
2022-07-30,S004,P0018,101,104.46,0.10,Rainy,0,South,33.11,Spring
2022-07-30,S004,P0019,196,212.65,0.10,Snowy,0,North,81.46,Winter
2022-07-30,S004,P0020,133,125.38,0.00,Snowy,0,West,34.68,Summer
2022-07-30,S005,P0001,264,271.69,0.20,Cloudy,0,North,37.28,Winter
2022-07-30,S005,P0002,54,55.07,0.00,Snowy,0,East,34.79,Autumn
2022-07-30,S005,P0003,6,14.44,0.15,Snowy,0,West,34.82,Spring
2022-07-30,S005,P0004,140,131.34,0.15,Rainy,1,North,56.83,Autumn
2022-07-30,S005,P0005,229,242.01,0.15,Sunny,0,West,82.27,Summer
2022-07-30,S005,P0006,151,148.54,0.00,Rainy,1,South,49.04,Autumn
2022-07-30,S005,P0007,53,62.43,0.05,Snowy,0,East,56.13,Winter
2022-07-30,S005,P0008,53,67.96,0.05,Snowy,1,North,56.83,Autumn
2022-07-30,S005,P0009,28,38.11,0.05,Sunny,1,East,56.40,Summer
2022-07-30,S005,P0010,350,350.66,0.00,Cloudy,1,North,34.17,Summer
2022-07-30,S005,P0011,1,19.81,0.00,Sunny,0,West,46.91,Autumn
2022-07-30,S005,P0012,105,96.87,0.15,Snowy,1,North,51.99,Spring
2022-07-30,S005,P0013,118,128.14,0.05,Snowy,0,South,15.37,Spring
2022-07-30,S005,P0014,234,253.47,0.20,Snowy,1,South,36.70,Autumn
2022-07-30,S005,P0015,13,21.32,0.05,Cloudy,0,West,17.35,Spring
2022-07-30,S005,P0016,167,184.88,0.00,Snowy,1,West,59.62,Summer
2022-07-30,S005,P0017,38,51.97,0.10,Sunny,1,North,59.30,Summer
2022-07-30,S005,P0018,36,42.48,0.05,Cloudy,0,East,91.15,Autumn
2022-07-30,S005,P0019,12,3.49,0.00,Cloudy,0,West,92.84,Summer
2022-07-30,S005,P0020,82,87.04,0.20,Rainy,1,East,64.16,Spring
2022-07-31,S001,P0001,322,338.00,0.00,Sunny,0,East,86.17,Spring
2022-07-31,S001,P0002,23,16.17,0.05,Rainy,0,South,49.64,Summer
2022-07-31,S001,P0003,209,211.28,0.10,Sunny,1,South,12.50,Summer
2022-07-31,S001,P0004,59,75.00,0.00,Sunny,0,South,17.01,Summer
2022-07-31,S001,P0005,229,225.24,0.15,Sunny,0,South,28.69,Winter
2022-07-31,S001,P0006,38,28.24,0.00,Rainy,1,South,22.85,Spring
2022-07-31,S001,P0007,240,230.57,0.15,Rainy,1,East,102.47,Summer
2022-07-31,S001,P0008,276,280.36,0.20,Sunny,0,West,90.17,Spring
2022-07-31,S001,P0009,103,103.48,0.05,Snowy,0,West,71.09,Summer
2022-07-31,S001,P0010,208,207.21,0.15,Sunny,1,North,83.49,Autumn
2022-07-31,S001,P0011,71,67.29,0.05,Sunny,0,East,94.66,Autumn
2022-07-31,S001,P0012,69,66.52,0.05,Rainy,0,South,67.53,Summer
2022-07-31,S001,P0013,36,27.89,0.05,Sunny,0,East,64.99,Summer
2022-07-31,S001,P0014,194,185.69,0.15,Sunny,1,West,72.67,Spring
2022-07-31,S001,P0015,116,134.81,0.10,Sunny,0,North,75.57,Spring
2022-07-31,S001,P0016,51,57.69,0.00,Cloudy,0,North,11.64,Winter
2022-07-31,S001,P0017,83,102.39,0.00,Sunny,0,North,12.40,Summer
2022-07-31,S001,P0018,15,6.34,0.20,Sunny,1,West,16.22,Autumn
2022-07-31,S001,P0019,31,41.91,0.10,Cloudy,0,East,45.86,Summer
2022-07-31,S001,P0020,180,175.70,0.15,Snowy,1,North,66.66,Autumn
2022-07-31,S002,P0001,98,88.14,0.15,Cloudy,1,North,36.50,Spring
2022-07-31,S002,P0002,12,9.85,0.00,Rainy,0,South,88.75,Winter
2022-07-31,S002,P0003,62,74.67,0.20,Sunny,0,South,91.69,Winter
2022-07-31,S002,P0004,26,34.25,0.05,Cloudy,1,North,15.62,Winter
2022-07-31,S002,P0005,39,50.22,0.00,Snowy,1,North,57.72,Autumn
2022-07-31,S002,P0006,184,177.22,0.20,Rainy,0,West,71.51,Spring
2022-07-31,S002,P0007,208,211.43,0.05,Rainy,1,South,71.64,Summer
2022-07-31,S002,P0008,172,179.25,0.15,Sunny,1,West,31.61,Autumn
2022-07-31,S002,P0009,45,59.30,0.10,Snowy,0,East,78.44,Autumn
2022-07-31,S002,P0010,46,63.22,0.00,Cloudy,1,South,38.13,Summer
2022-07-31,S002,P0011,69,72.60,0.05,Sunny,1,South,63.64,Summer
2022-07-31,S002,P0012,61,66.62,0.10,Sunny,0,South,100.17,Summer
2022-07-31,S002,P0013,254,269.50,0.15,Cloudy,0,South,20.69,Winter
2022-07-31,S002,P0014,123,129.53,0.10,Rainy,1,West,22.19,Winter
2022-07-31,S002,P0015,74,75.69,0.00,Snowy,0,East,58.60,Autumn
2022-07-31,S002,P0016,40,34.42,0.15,Rainy,1,North,29.59,Autumn
2022-07-31,S002,P0017,11,3.23,0.20,Sunny,1,North,71.90,Spring
2022-07-31,S002,P0018,7,-2.77,0.00,Cloudy,1,West,54.72,Spring
2022-07-31,S002,P0019,135,136.57,0.00,Snowy,1,South,47.25,Spring
2022-07-31,S002,P0020,53,46.88,0.00,Cloudy,1,West,95.06,Autumn
2022-07-31,S003,P0001,177,183.83,0.10,Sunny,0,East,64.24,Summer
2022-07-31,S003,P0002,131,122.91,0.20,Sunny,0,East,83.89,Spring
2022-07-31,S003,P0003,7,0.31,0.15,Rainy,1,West,41.69,Winter
2022-07-31,S003,P0004,251,250.98,0.20,Rainy,0,West,48.26,Winter
2022-07-31,S003,P0005,117,127.41,0.15,Snowy,0,South,76.49,Winter
2022-07-31,S003,P0006,51,56.82,0.15,Cloudy,1,North,71.98,Winter
2022-07-31,S003,P0007,230,243.19,0.20,Snowy,0,North,85.95,Spring
2022-07-31,S003,P0008,74,83.55,0.00,Snowy,0,North,30.30,Summer
2022-07-31,S003,P0009,130,132.95,0.05,Rainy,0,West,13.21,Summer
2022-07-31,S003,P0010,17,14.45,0.10,Sunny,0,North,95.77,Summer
2022-07-31,S003,P0011,93,102.66,0.10,Sunny,0,West,55.29,Winter
2022-07-31,S003,P0012,48,50.50,0.10,Sunny,1,North,88.10,Summer
2022-07-31,S003,P0013,168,184.45,0.05,Snowy,1,North,23.06,Autumn
2022-07-31,S003,P0014,2,6.63,0.05,Sunny,1,South,21.60,Spring
2022-07-31,S003,P0015,148,149.13,0.15,Snowy,0,East,41.09,Winter
2022-07-31,S003,P0016,200,192.65,0.05,Sunny,1,East,49.12,Summer
2022-07-31,S003,P0017,126,136.70,0.15,Rainy,0,East,34.30,Summer
2022-07-31,S003,P0018,77,76.45,0.15,Cloudy,0,South,62.31,Spring
2022-07-31,S003,P0019,5,21.88,0.15,Snowy,0,South,57.80,Autumn
2022-07-31,S003,P0020,234,234.41,0.00,Rainy,0,East,39.97,Summer
2022-07-31,S004,P0001,250,250.38,0.05,Rainy,1,North,74.59,Autumn
2022-07-31,S004,P0002,168,168.17,0.00,Snowy,0,North,49.40,Summer
2022-07-31,S004,P0003,39,48.05,0.00,Sunny,1,West,93.94,Summer
2022-07-31,S004,P0004,6,20.12,0.05,Snowy,0,East,52.17,Winter
2022-07-31,S004,P0005,224,217.79,0.00,Snowy,1,North,53.07,Winter
2022-07-31,S004,P0006,70,71.68,0.20,Rainy,1,North,81.57,Summer
2022-07-31,S004,P0007,0,9.09,0.10,Snowy,0,South,49.38,Winter
2022-07-31,S004,P0008,330,333.74,0.20,Cloudy,1,West,19.42,Winter
